entry_time,entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,cumulative_equity,running_peak,drawdown_pct,weekday,hour
2024-01-16 12:00:00+00:00,43252.67,2024-01-17 04:00:00+00:00,42683.887142857144,stop_loss,-568.7828571428545,-0.01315023690197286,1.2755781812542042,1.3273889155817429,-0.03903206793378417,Tuesday,12
2024-01-26 08:00:00+00:00,41289.52,2024-01-28 04:00:00+00:00,42294.521428571425,take_profit,1005.0014285714278,0.02434035146379585,1.3066262025054811,1.3273889155817429,-0.0156417707218553,Friday,8
2024-01-29 12:00:00+00:00,42641.75,2024-01-30 00:00:00+00:00,43440.80142857143,take_profit,799.0514285714307,0.01873871097155794,1.3311106932620957,1.3311106932620957,0.0,Monday,12
2024-02-05 08:00:00+00:00,43194.08,2024-02-05 12:00:00+00:00,42865.60285714286,stop_loss,-328.4771428571403,-0.00760467968890969,1.3209880228093551,1.3311106932620957,-0.0076046796889095904,Monday,8
2024-02-07 16:00:00+00:00,43615.47,2024-02-08 00:00:00+00:00,44469.00285714286,take_profit,853.5328571428618,0.01956949809649791,1.3468390954072194,1.3468390954072194,0.0,Wednesday,16
2024-02-08 12:00:00+00:00,45432.3,2024-02-08 16:00:00+00:00,45005.66928571429,stop_loss,-426.6307142857113,-0.009390471410994188,1.3341916413865886,1.3468390954072194,-0.009390471410994155,Thursday,12
2024-02-09 00:00:00+00:00,46060.74,2024-02-09 08:00:00+00:00,46990.362857142856,take_profit,929.6228571428583,0.020182542815049397,1.3611190213123545,1.3611190213123545,0.0,Friday,0
2024-02-09 16:00:00+00:00,47509.48,2024-02-10 08:00:00+00:00,46864.07785714286,stop_loss,-645.4021428571432,-0.013584702313246601,1.3426286245949286,1.3611190213123545,-0.013584702313246618,Friday,16
2024-02-12 12:00:00+00:00,49917.8,2024-02-13 12:00:00+00:00,49365.48142857143,stop_loss,-552.3185714285719,-0.011064561567788882,1.3277730275154223,1.3611190213123545,-0.024498955105910537,Monday,12
2024-02-14 08:00:00+00:00,51555.12,2024-02-17 12:00:00+00:00,50713.41071428572,stop_loss,-841.7092857142852,-0.016326395626938415,1.3060952797654277,1.3611190213123545,-0.04042537109934323,Wednesday,8
2024-02-26 12:00:00+00:00,52842.32,2024-02-26 16:00:00+00:00,53524.05285714286,take_profit,681.7328571428588,0.012901266582217791,1.3229455631514577,1.3611190213123545,-0.02804564300636322,Monday,12
2024-02-27 00:00:00+00:00,55667.6,2024-02-27 12:00:00+00:00,56871.74,take_profit,1204.1399999999994,0.021630894811344472,1.3515620594691218,1.3611190213123545,-0.007021400548805915,Tuesday,0
2024-02-28 08:00:00+00:00,58941.11,2024-02-28 12:00:00+00:00,61053.02857142857,take_profit,2111.9185714285704,0.035830994214879404,1.3999898718030104,1.3999898718030104,0.0,Wednesday,8
2024-03-04 00:00:00+00:00,63458.72,2024-03-04 08:00:00+00:00,64787.061428571425,take_profit,1328.3414285714243,0.020932370343609584,1.4292949782768933,1.4292949782768933,0.0,Monday,0
2024-03-04 12:00:00+00:00,66451.65,2024-03-04 20:00:00+00:00,68061.40999999999,take_profit,1609.7599999999948,0.024224530165917548,1.4639189775941566,1.4639189775941566,0.0,Monday,12
2024-03-08 16:00:00+00:00,68863.99,2024-03-11 00:00:00+00:00,67547.91714285716,stop_loss,-1316.072857142848,-0.019111190872658525,1.4359417425912475,1.4639189775941566,-0.01911119087265853,Friday,16
2024-03-11 04:00:00+00:00,71019.99,2024-03-11 12:00:00+00:00,72653.37142857144,take_profit,1633.3814285714325,0.022998896910171804,1.468966818698116,1.468966818698116,0.0,Monday,4
2024-03-24 20:00:00+00:00,67209.99,2024-03-25 12:00:00+00:00,69628.88,take_profit,2418.8899999999994,0.035990036600213736,1.5218349882675606,1.5218349882675606,0.0,Sunday,20
2024-03-25 16:00:00+00:00,70960.89,2024-03-25 20:00:00+00:00,69763.30785714285,stop_loss,-1197.5821428571508,-0.016876650544506287,1.496151510984166,1.5218349882675606,-0.01687665054450631,Monday,16
2024-03-28 12:00:00+00:00,71290.39,2024-03-29 04:00:00+00:00,70062.07571428572,stop_loss,-1228.3142857142811,-0.017229731604979034,1.4703732220095251,1.5218349882675606,-0.03381560199021244,Thursday,12
2024-04-08 04:00:00+00:00,70698.63,2024-04-08 08:00:00+00:00,72196.38714285714,take_profit,1497.7571428571391,0.021185094291885698,1.5015232173620607,1.5218349882675606,-0.013346894415026254,Monday,4
2024-04-19 04:00:00+00:00,64547.18,2024-04-27 00:00:00+00:00,62787.54142857143,stop_loss,-1759.6385714285716,-0.02726127727700221,1.4605897765956972,1.5218349882675606,-0.04024431830259351,Friday,4
2024-05-03 12:00:00+00:00,61690.74,2024-05-05 12:00:00+00:00,64547.23714285714,take_profit,2856.4971428571444,0.04630349940456452,1.5282201944466092,1.5282201944466092,0.0,Friday,12
2024-05-13 04:00:00+00:00,62334.37,2024-05-14 04:00:00+00:00,61764.89428571429,stop_loss,-569.4757142857125,-0.009135822087970287,1.5142586466389016,1.5282201944466092,-0.009135822087970256,Monday,4
2024-05-15 12:00:00+00:00,64725.11,2024-05-15 16:00:00+00:00,66407.39142857143,take_profit,1682.2814285714267,0.025991171410468465,1.553616002683477,1.553616002683477,0.0,Wednesday,12
2024-05-20 12:00:00+00:00,67419.99,2024-05-20 16:00:00+00:00,68616.81857142858,take_profit,1196.828571428574,0.017751835493131547,1.581195538382611,1.581195538382611,0.0,Monday,12
2024-05-20 20:00:00+00:00,71446.62,2024-05-21 12:00:00+00:00,70684.74428571427,stop_loss,-761.8757142857212,-0.01066356553026191,1.5643343561429104,1.581195538382611,-0.010663565530261874,Monday,20
2024-05-27 12:00:00+00:00,70373.85,2024-05-27 16:00:00+00:00,69820.66142857143,stop_loss,-553.1885714285745,-0.007860712060354443,1.552037574203151,1.581195538382611,-0.018440454372446267,Monday,12
2024-06-03 00:00:00+00:00,68382.81,2024-06-03 12:00:00+00:00,69345.18571428572,take_profit,962.3757142857212,0.014073357241179783,1.5738799534366459,1.581195538382611,-0.004626616233339628,Monday,0
2024-06-04 12:00:00+00:00,70445.0,2024-06-07 16:00:00+00:00,69651.785,stop_loss,-793.2149999999965,-0.011260061040528022,1.5561579690904859,1.581195538382611,-0.015834581292669136,Tuesday,12
2024-06-10 12:00:00+00:00,70066.12,2024-06-10 16:00:00+00:00,69770.59571428571,stop_loss,-295.52428571428754,-0.004217791504856949,1.5495944192282407,1.581195538382611,-0.019985585835066818,Monday,12
2024-06-30 20:00:00+00:00,62772.01,2024-07-01 16:00:00+00:00,63830.078571428574,take_profit,1058.0685714285719,0.016855738272975037,1.5757139771880146,1.581195538382611,-0.003466719366159768,Sunday,20
2024-07-09 12:00:00+00:00,57477.01,2024-07-14 04:00:00+00:00,59965.99857142857,take_profit,2488.98857142857,0.04330407186157683,1.6439488084894556,1.6439488084894556,0.0,Tuesday,12
2024-07-14 20:00:00+00:00,60797.91,2024-07-15 00:00:00+00:00,62259.15285714286,take_profit,1461.2428571428536,0.024034425807447222,1.6834601741583366,1.6834601741583366,0.0,Sunday,20
2024-07-15 12:00:00+00:00,63026.0,2024-07-15 20:00:00+00:00,64775.71,take_profit,1749.7099999999991,0.02776171738647541,1.7301959197447072,1.7301959197447072,0.0,Monday,12
2024-07-16 12:00:00+00:00,64878.24,2024-07-18 12:00:00+00:00,63766.7,stop_loss,-1111.5400000000009,-0.01713270890209107,1.7005529767081353,1.7301959197447072,-0.017132708902091127,Tuesday,12
2024-07-19 12:00:00+00:00,65836.77,2024-07-21 16:00:00+00:00,67602.30571428571,take_profit,1765.5357142857101,0.02681686410626934,1.7461564747900293,1.7461564747900293,0.0,Friday,12
2024-07-27 12:00:00+00:00,68844.0,2024-07-27 16:00:00+00:00,67982.77071428571,stop_loss,-861.2292857142893,-0.01250986702856152,1.7243122894793443,1.7461564747900293,-0.012509867028561515,Saturday,12
2024-07-29 00:00:00+00:00,69347.67,2024-07-29 12:00:00+00:00,68453.19428571429,stop_loss,-894.4757142857125,-0.012898424911546595,1.702071376889438,1.7461564747900293,-0.025246934359586793,Monday,0
2024-08-08 12:00:00+00:00,59428.03,2024-08-08 20:00:00+00:00,62104.53428571428,take_profit,2676.5042857142835,0.045037742050582585,1.7787288285134644,1.7787288285134644,0.0,Thursday,12
2024-08-13 16:00:00+00:00,60820.15,2024-08-14 12:00:00+00:00,59502.05785714286,stop_loss,-1318.0921428571382,-0.02167196468369674,1.7401802801600474,1.7787288285134644,-0.021671964683696653,Tuesday,16
2024-08-20 00:00:00+00:00,60619.18,2024-08-20 12:00:00+00:00,59906.36714285714,stop_loss,-712.8128571428606,-0.011758866700982439,1.719717732209967,1.7787288285134644,-0.03317599364081518,Tuesday,0
2024-08-21 16:00:00+00:00,61570.0,2024-08-22 00:00:00+00:00,60562.08857142857,stop_loss,-1007.9114285714313,-0.016370171001647414,1.6915656588591246,1.7787288285134644,-0.04900306795341289,Wednesday,16
2024-08-23 16:00:00+00:00,63628.84,2024-08-27 08:00:00+00:00,62633.21214285714,stop_loss,-995.6278571428556,-0.01564743058560954,1.6650970026311256,1.7787288285134644,-0.06388372643473947,Friday,16
